Start Date,Start Time 30 Minute Period,pre_price_growth,forecast_error_change,net_demand_growth,actual_price_growth_DAM,actual_price_growth_IDA1,actual_price_growth_IDA2,actual_price_growth_IDA3,actual_price_growth_BM
11/07/2019,22:30:00,0.07186538386631906,0.006296603148301574,-0.019318925998690242,0.0,-0.03783256041005536,-0.05301325331332809,-0.05406665113027301,-0.9771401912759508
11/07/2019,23:00:00,-0.2292554464926981,-0.013008812421317666,-0.07308503162333099,0.1923667050249332,0.18288791384124448,-inf,-inf,0.32146248812915484
11/07/2019,23:30:00,0.2426568354889402,-0.026093696176369273,-0.06952273581360391,0.0,0.012603387160298645,,,0.4389485836071397
12/07/2019,00:00:00,0.2323110471860064,-0.05884498480243167,-0.08082859463850528,-0.24946081955427787,-0.16816195077064577,,,-3.3664210934470735
12/07/2019,00:30:00,-0.9418866564555368,-0.07875926290248535,-0.08124725516029864,0.0,-0.07892777364110273,,,0.758112924404427
12/07/2019,01:00:00,0.411630619168787,-0.05785639958376691,-0.045934772622875514,-0.024803536345775794,0.010316875460575189,,,-2.1111759556463374
12/07/2019,01:30:00,-0.6304235090751942,-0.04912663755458515,-0.03814973772055317,0.0,0.0,,,-0.31101759755164526
12/07/2019,02:00:00,-0.07557869294412921,-0.04328018223234624,-0.055359838953195774,-0.03983656792645636,-0.01067527308838168,,,0.2688111888111889
12/07/2019,02:30:00,0.06615157565760861,-0.044243577545195055,-0.07347379794705565,0.0,0.0,,,0.04283801874163323
12/07/2019,03:00:00,0.013699803065330892,-0.03292383292383293,-0.04222972972972973,-0.057806591031874695,-0.016914920474627487,,,0.29515002830722775
12/07/2019,03:30:00,0.09898163863601309,-0.036678553234844626,-0.03981264637002342,0.0,3.5876936923004294e-16,,,-0.7722408026755853
12/07/2019,04:00:00,-0.21674645639725876,-0.026673640167364017,-0.042735042735042736,0.000809716599190506,-3.587693692300431e-16,,,0.004991680532445876
12/07/2019,04:30:00,0.0016868147315153858,-0.010303830911492734,-0.003676470588235294,0.0,0.0,,,0.627909856364537
12/07/2019,05:00:00,0.32213187650870284,-0.010680907877169559,0.015681544028950542,0.06745532343317426,-0.005329949238578522,,,0.23370338741816107
12/07/2019,05:30:00,0.14686754823325382,0.0031940377961139207,0.0006027727546714888,0.0,0.0,,,0.24893101482326094
12/07/2019,06:00:00,0.1591706539074959,-0.010761366693570083,0.125,0.11691486997110448,0.07403055229142136,,,-4.195112921140317
12/07/2019,06:30:00,-0.9157573112178088,0.05779467680608365,0.13503649635036497,0.0,0.004445484323819048,,,0.12048192771084344
12/07/2019,07:00:00,0.03284363390746388,0.0713276836158192,0.11932503013258337,0.18525896414342655,0.1486055776892434,,,0.15142304504006615
12/07/2019,07:30:00,0.1636183885318835,0.09597786763141093,0.10628366247755835,0.0,0.17623892353134246,,,0.19254796965640344
12/07/2019,08:00:00,0.12032550627407135,0.08704099475422576,0.09076069213189683,0.07874541207874569,0.0,,,-0.21562245728234347
12/07/2019,08:30:00,-0.02047543581616456,0.09159901164842922,0.06014114759128567,0.0,-0.05523809523809594,,,-0.13063477460901535
12/07/2019,09:00:00,-0.04956753160346004,0.06855170146309386,0.03750738334317779,-0.011987168664528603,0.034280936454849,,,0.0285969615728327
12/07/2019,09:30:00,0.015072083879422755,0.034904013961605584,0.010230926629640456,0.0,-0.03139013452914725,,,0.16864784546805353
12/07/2019,10:00:00,0.03166444571356092,0.021121292126106538,0.0049447353112274574,-0.06509620571839672,-0.07849702380952406,,,-0.12761798380340686
12/07/2019,10:30:00,-0.08548009367681537,0.013331290223720503,0.008078476630121177,0.0,-0.03723712135828684,,,-0.00930101465614446
12/07/2019,11:00:00,-0.01581304226140507,0.009561390195780848,-0.008144269924374637,-0.04041159962581751,-0.020677432059866323,1.0,,0.02980585179108568
12/07/2019,11:30:00,0.021765913757700543,0.0073817414884001205,0.006932409012131715,0.0,0.02025853752652926,-0.008591707134852864,,-0.10717529518619434
12/07/2019,12:00:00,-0.015376596299192167,0.006882106523040095,0.01283147989734816,-0.026305683563748718,-0.048977939688321794,-0.0514532600157103,,0.17155756207674935
12/07/2019,12:30:00,0.0022363220303725567,0.002884137245151756,0.015440763615946098,0.0,0.0014147130153597466,0.008180755746006631,,-0.14700805523590332
12/07/2019,13:00:00,-0.024618991793669734,0.0031724001189648242,-0.015972618368511125,-0.18202451202905198,-0.10966584435972225,-0.1330832045905987,,0.11597151576805703
12/07/2019,13:30:00,-0.08298707294552204,-0.01072144288577136,-0.017411491584445733,0.0,-0.057386767844439045,-0.02187640956247098,,-0.057842345977938955
12/07/2019,14:00:00,-0.033027304161201476,-0.018991219113743105,0.0014488554042306578,-0.062198649951782904,-0.06248425296044259,-0.07179115300942764,,0.15962016730725725
12/07/2019,14:30:00,-0.005816393835821613,-0.0022513303315597442,-0.02221563981042654,0.0,0.0,0.0,,-0.8075194115243154
12/07/2019,15:00:00,-0.1344126249914971,-0.00950413223140477,-0.008664475649835674,0.0074180425939213675,0.05880958027033361,0.004571703561116065,,0.08931894305917387
12/07/2019,15:30:00,0.03530415381586679,-0.013506439116322896,0.010056196391600119,0.0,0.0,0.0,,0.05153547476173646
12/07/2019,16:00:00,0.009489762755930973,0.001150386948336978,-0.03268173488087966,0.07768704480247152,0.0,0.06269733874605404,,0.0031667839549616643
12/07/2019,16:30:00,0.039877683474788095,0.003854568184186042,-0.03345959595959596,0.0,0.11741314357471705,0.09046153846153838,,0.06972176759410786
12/07/2019,17:00:00,0.07047972620221579,0.02260462274717442,0.017064846416382253,0.1755822416302775,0.12506866874198855,0.11299126637554621,1.0,-0.04053133514986368
12/07/2019,17:30:00,0.1411076567419989,0.026852952833927773,0.014071581523401652,0.0,0.09300780601229114,0.05175983436853,0.05,0.10131619222528329
