Start Date,Start Time 30 Minute Period,pre_price_growth,net_demand_growth,actual_price_growth_DAM,actual_price_growth_IDA1,actual_price_growth_IDA2,actual_price_growth_IDA3,actual_price_growth_BM
03/01/2020,09:00:00,0.0895371522280027,0.07092198581560284,0.09193090615190885,0.0569559323365875,,,-1.7654623392529087
03/01/2020,09:30:00,-0.17470439750232525,0.03159340659340659,0.0,0.0,,,-0.023182957393483434
03/01/2020,10:00:00,-0.003081741100431483,0.031914893617021274,-0.000432493418578073,0.03069832987374106,,,0.3709105242412297
03/01/2020,10:30:00,0.08392275352698382,0.022106631989596878,0.0,0.013025336440868809,,,0.0854361932227829
03/01/2020,11:00:00,0.022837076138498724,0.03391959798994975,-0.09491455631047971,0.0221650431905908,1.0,,0.010699001426533425
03/01/2020,11:30:00,0.025916444250776393,0.0037546933667083854,0.0,-0.06686274509803943,-0.011603517616948694,,-0.029746603011384324
03/01/2020,12:00:00,-0.026979252322855887,-0.01139240506329114,-0.13116586706413855,-0.1877037727061006,-0.13217864923747322,,0.057785467128027734
03/01/2020,12:30:00,-0.11257919565839732,-0.028645833333333332,0.0,-0.08396021608522292,-0.06744186046511641,,0.003791795932437071
03/01/2020,13:00:00,-0.03956988134211541,-0.0506155950752394,-0.01688573120189514,0.08002786809103479,0.005320379366181148,,-0.08367575644378043
03/01/2020,13:30:00,0.004655955179186559,-0.03835227272727273,0.0,-0.12047879260993971,-0.006706720693028059,,0.34531670335045234
03/01/2020,14:00:00,0.05594363080364997,-0.033773861967694566,-0.041538195900447314,0.05321507760532211,-0.03375060182956225,,-0.5529813900493734
03/01/2020,14:30:00,-0.10393218837457482,-0.02252252252252252,0.0,0.0,-0.01736425754941072,,0.0764643984566821
03/01/2020,15:00:00,0.009775905151789064,0.02631578947368421,0.013216824067765478,0.0,0.04977891552245807,,-0.04241316270566742
03/01/2020,15:30:00,0.010013553166573052,0.02702702702702703,0.0,0.05247677295858763,0.043538262921247864,,0.12703479093520578
03/01/2020,16:00:00,0.05109315886076703,0.038303693570451436,0.17992734240887745,0.014878693802460588,0.02546637744034691,,0.006658211794546636
03/01/2020,16:30:00,0.06450652073611583,0.06641123882503193,0.0,0.23844133099824857,0.17032611043121498,,0.540969291223985
03/01/2020,17:00:00,0.26028634132854095,0.06227544910179641,0.14045020931988295,-0.03950482432186343,0.10380645161290276,1.0,0.007224389539083948
